Botanical name,CommonNames,ProductSKU,Category,OnHand, Price ,VolumeQuantity, VolumePrice 
Ostrya virginiana Autumn Treasure® ('JFS-KW5'),Autumn Treasure® Ironwood,5180-250CM-15G,Trees,1, $108.00 ,25, $108.00 
Oxydendrum arboreum,"Sourwood, Sorrel Tree",3631-150CM-10G,Shrubs,16, $95.00 ,25, $95.00 
Pachysandra terminalis,"Japanese Spurge, Japanese Pachysandra",616-9PT,Perennials,1134, $2.75 ,25, $2.50 
Pachysandra terminalis,"Japanese Spurge, Japanese Pachysandra",616-FR100,Perennials,292, $29.50 ,25, $29.00 
Pachysandra terminalis 'Green Sheen',Japanese Spurge,617-9PT,Perennials,0, $2.75 ,25, $2.50 
Pachysandra terminalis 'Green Sheen',Japanese Spurge,617-PL32,Perennials,117, $2.50 ,25, $2.50 
Paeonia itoh 'All That Jazz',Intersectional Peony,5420-3G,Perennials,25, $47.50 ,25, $46.00 
Paeonia itoh 'Bartzella',Intersectional Peony,2788-3G,Perennials,111, $47.50 ,25, $46.00 
Paeonia itoh 'Canary Brilliants',Intersectional Peony,4764-3G,Perennials,6, $47.50 ,25, $46.00 
Paeonia itoh 'Cora Louise',Intersectional Peony,4045-3G,Perennials,4, $47.50 ,25, $46.00 
Paeonia Itoh 'Garden Treasure',Intersectional Peony,5609-3G,Perennials,11, $47.50 ,25, $46.00 
Paeonia itoh 'Hillary',Intersectional Peony,5501-3G,Perennials,1, $47.50 ,25, $46.00 
Paeonia itoh 'Julia Rose',Intersectional Peony,4078-3G,Perennials,45, $47.50 ,25, $46.00 
Paeonia itoh 'Lollipop',Intersectional Peony,4079-3G,Perennials,3, $52.50 ,25, $50.00 
Paeonia itoh 'Love Affair',,7967-3G,Perennials,3, $64.95 ,25, $62.50 
Paeonia itoh 'Morning Lilac',Intersectional Peony,2790-3G,Perennials,5, $47.50 ,25, $46.00 
Paeonia itoh 'Scarlet Heaven',Intersectional Peony,4881-3G,Perennials,36, $52.50 ,25, $50.00 
Paeonia itoh 'Singing in the Rain',Intersectional Peony,5502-2G,Perennials,5, $46.00 ,25, $46.00 
Paeonia itoh 'Singing in the Rain',Intersectional Peony,5502-3G,Perennials,5, $47.50 ,25, $46.00 
Paeonia itoh 'Yellow Crown',Intersectional Peony,4288-3G,Perennials,0, $47.50 ,25, $46.00 
Paeonia lactiflora 'Bridal Shower',Peony Bridal Shower,7995-1G,Perennials,19, $14.95 ,25, $14.70 
Paeonia lactiflora 'Kings Day ',Peony Kings Day ,7996-3G,Perennials,1, $47.50 ,25, $46.00 
Paeonia lactiflora 'Lemon Chiffon',Peony Lemon Chiffon,7997-3G,Perennials,23, $47.50 ,25, $46.00 
Paeonia lactiflora 'Miss America',Peony Miss America,7998-1G,Perennials,46, $12.95 ,25, $12.95 
Paeonia lactiflora 'Pastelegance',Peony Pastelegance,7999-3G,Perennials,10, $195.00 ,25, $190.00 
Paeonia Patio 'Athens',Peony,4636-3G,Perennials,1, $15.95 ,25, $15.95 
Paeonia Patio 'Oslo',Peony,4642-3G,Perennials,8, $15.95 ,25, $15.95 
Paeonia suffruticosa 'Bai Xue Ta ',Bai Xue Ta Tree Paeonia ,8114-3G,Perennials,0, $42.50 ,25, $42.00 
Paeonia suffruticosa 'Pink',Tree Peony,4476-1G,Perennials,0, $35.50 ,25, $35.00 
Paeonia suffruticosa 'Purple',Tree Peony,4475-1G,Perennials,0, $35.50 ,25, $35.00 
Paeonia suffruticosa 'Red',Tree Peony,4477-1G,Perennials,0, $35.50 ,25, $35.00 
Paeonia suffruticosa 'White',Tree Peony,4478-1G,Perennials,5, $35.50 ,25, $35.00 
Paeonia suffruticosa 'Wu Long Peng Sheng',Wu Long Peng Sheng Tree Paeonia,8115-3G,Perennials,0, $42.50 ,25, $42.00 
Paeonia suffruticosa 'Xin Ri Yeu',Xin Ri Yeu Tree Paeonia ,8116-3G,Perennials,0, $42.50 ,25, $42.00 
Paeonia suffruticosa 'Yellow',Tree Peony,4720-1G,Perennials,2, $35.50 ,25, $35.00 
Paeonia suffruticosa 'Yin Hong Qiao Dui',Yin Hong Qiao Dui,8117-3G,Perennials,0, $42.50 ,25, $42.00 
Paeonia tenuifolia 'Rubra Plena',,8107-1G,Perennials,0, $19.95 ,25, $19.70 
Paeonia x 'Bowl of Beauty',Peony,2795-1G,Perennials,316, $10.95 ,25, $10.70 
Paeonia x 'Bowl of Beauty',Peony,2795-2G,Perennials,0, $15.95 ,25, $15.70 
Paeonia x 'Buckeyed Belle',Peony,3249-1G,Perennials,67, $14.95 ,25, $14.70 
Paeonia x 'Coral Sunset',Peony,2797-2G,Perennials,0, $14.50 ,25, $14.50 
Paeonia x 'Coral Sunset',Peony,2797-3G,Perennials,193, $19.50 ,25, $19.25 
Paeonia x 'Dancing Butterflies',Peony,3250-1G,Perennials,84, $9.95 ,25, $9.70 
Paeonia x 'Duchesse de Nemours',Peony,2798-1G,Perennials,125, $9.95 ,25, $9.70 
Paeonia x 'Festiva Maxima',Peony,2799-1G,Perennials,51, $10.95 ,25, $10.70 
Paeonia x 'Flame',Peony,3252-1G,Perennials,121, $11.95 ,25, $11.70 
Paeonia x 'General McMahon',Peony,2800-1G,Perennials,34, $10.95 ,25, $10.70 
Paeonia x 'Jan Van Leeuwen',Peony,3251-1G,Perennials,133, $11.95 ,25, $11.70 
Paeonia x 'Kansas',Peony,2801-1G,Perennials,244, $9.95 ,25, $9.70 
Paeonia x 'Karl Rosenfield',Peony,2802-1G,Perennials,15, $9.95 ,25, $9.70 
Paeonia x 'Pink Parfait',Peony,3102-1G,Perennials,0, $20.95 ,25, $20.70 
Paeonia x 'Primavere',Peony,2805-1G,Perennials,83, $9.95 ,25, $9.70 
Paeonia x 'Raspberry Sundae',Peony,2806-1G,Perennials,128, $12.95 ,25, $12.70 
Paeonia x 'Sarah Bernhardt',Peony,2807-1G,Perennials,239, $11.95 ,25, $11.70 
Paeonia x 'Sarah Bernhardt',Peony,2807-2G,Perennials,0, $13.95 ,25, $13.70 
Panicum virgatum,Switch Grass,2359-1G,Grasses,1717, $6.95 ,25, $6.70 
Panicum virgatum 'Apache Rose',Apache Rose Switch Grass,5355-2G,Grasses,595, $13.25 ,25, $13.25 
Panicum virgatum 'Dallas Blues',"Dallas Blues Switch Grass, Blue Switch Grass",2362-1G,Grasses,122, $6.95 ,25, $6.70 
Panicum virgatum 'Northwind',"Northwind Switch Grass, Upright Switch Grass",2365-1G,Grasses,1658, $6.95 ,25, $6.70 
Panicum virgatum 'Northwind',"Northwind Switch Grass, Upright Switch Grass",2365-2G,Grasses,107, $11.50 ,25, $11.25 
Panicum virgatum 'Prairie Fire',"Prairie Fire Switch Grass, Red Switch Grass",2366-1G,Grasses,515, $7.95 ,25, $7.70 
Panicum virgatum 'Prairie Sky',"Prairie Sky Switch Grass, Blue Switch Grass",2367-1G,Grasses,160, $6.95 ,25, $6.70 
Panicum virgatum 'Rotstrahlbusch',"Red Ray Switch Grass, Red Switch Grass",2369-1G,Grasses,36, $6.95 ,25, $6.70 
Panicum virgatum 'Shenandoah',"Shenandoah Switch Grass, Red Switch Grass",2370-1G,Grasses,1348, $6.95 ,25, $6.70 
Panicum virgatum 'Shenandoah',"Shenandoah Switch Grass, Red Switch Grass",2370-2G,Grasses,240, $11.50 ,25, $11.25 
Panicum virgatum 'Totem Pole',Totem Pole Switch Grass,5356-1G,Grasses,209, $8.95 ,25, $8.70 
Panicum virgatum Ruby Ribbons™ ('RR1'),"Ruby Ribbons™ Switch Grass, Red Switch Grass",4608-1G,Grasses,148, $8.50 ,25, $8.25 
Papaver miyabeanum 'Pacino',"Iceland Poppy, Arctic Poppy",4068-1LTR,Perennials,0, $4.95 ,25, $4.95 
Papaver nudicaule 'Champagne Bubbles Orange',"Iceland Poppy, Arctic Poppy",620-1LTR,Perennials,19, $4.95 ,25, $4.95 
Papaver nudicaule 'Champagne Bubbles Pink',Icelandic Poppy Champange Bubbles Pink,8000-1LTR,Perennials,27, $4.95 ,25, $4.95 
Papaver nudicaule 'Champagne Bubbles Red',Icelandic Poppy Champagne Bubbles Red,8001-1LTR,Perennials,20, $4.95 ,25, $4.95 
Papaver nudicaule 'Champagne Bubbles Yellow',Icelandic Poppy Champagne Bubbles Yellow,8002-1LTR,Perennials,22, $4.95 ,25, $4.95 
Papaver orientale 'Allegro',Oriental Poppy,621-1LTR,Perennials,34, $4.95 ,25, $4.95 
Papaver orientale 'Beauty of Livermere',Oriental Poppy,622-1LTR,Perennials,0, $4.95 ,25, $4.95 
Papaver orientale 'Royal Wedding',Oriental Poppy,625-1LTR,Perennials,107, $4.95 ,25, $4.95 
Papaver rhoeas,"Flanders Field Poppy, Veteran Poppy",4914-1LTR,Perennials,201, $4.95 ,25, $4.95 
Parrotia persica,"Persian Ironwood, Ironwood",1481-100CM-10G,Trees,1, $78.00 ,25, $78.00 
Parrotia persica,"Persian Ironwood, Ironwood",1481-TF-200CM-10G,Trees,19, $103.00 ,25, $103.00 
Parrotia persica Golden BellTower™ ('Chrishaven 1'),Golden BellTower™ Ironwood,5685-150CM-10G,Trees,5, $115.00 ,25, $115.00 
Parrotia persica Golden BellTower™ ('Chrishaven 1'),Golden BellTower™ Ironwood,5685-175CM-10G,Trees,10, $125.00 ,25, $125.00 
Parrotia persica Persian Spire™ ('JLColumnar'),Persian Spire™ Parrotia,7845-150CM-7G,Trees,14, $89.00 ,25, $89.00 
Parrotia persica Persian Spire™ ('JLColumnar'),Persian Spire™ Parrotia,7845-175CM-7G,Trees,16, $92.00 ,25, $92.00 
Parthenocissus inserta,"Woodbine, Thicket Creeper, False Virginia Creeper",3067-STK-1G,Vines,19, $8.95 ,25, $8.70 
Parthenocissus quinquefolia,"Virginia Creeper, Five-Finger Ivy",3068-STK-1G,Vines,275, $8.95 ,25, $8.70 
Parthenocissus quinquefolia 'Engelmannii',"Engelman's Ivy, American Ivy, Five Leaved Ivy",3069-STK-1G,Vines,403, $8.95 ,25, $8.70 
Parthenocissus tricuspidata 'Veitchii',"Boston Ivy, Veitch",3070-STK-1G,Vines,764, $8.95 ,25, $8.70 
Parthenocissus tricuspidata 'Veitchii',"Boston Ivy, Veitch",3070-STK-3G,Vines,30, $13.95 ,25, $13.70 
Passiflora caerulea,"Passion Flower, May Pops, Apricot Vine, Blue Passion Flower",3071-STK-1G,Vines,27, $8.95 ,25, $8.70 
Peach x 'Baby Gold 5',Baby Gold 5 Peach,3833-20MM-7G,Fruit,133, $50.00 ,25, $49.00 
Peach x 'Veteran',Veteran Peach,4265-20MM-7G,Fruit,23, $50.00 ,25, $49.00 
Peach x 'Veteran',Veteran Peach,4265-20MM-FP,Fruit,2, $50.00 ,25, $49.00 
Peach x 'White Lady',White Lady Peach,5045-20MM-7G,Fruit,37, $50.00 ,25, $49.00 
Peach x Scarlet Rose™ ('NJ 355 citv.'),Scarlet Rose™ Peach,5688-20MM-7G,Fruit,0, $50.00 ,25, $49.00 
Pear x 'Anjou',Anjou Pear,3357-50MM-WB,Fruit,1, $135.00 ,25, $135.00 
Pear x 'Anjou',Anjou Pear,3357-40MM-WB,Fruit,1, $115.00 ,25, $115.00 
Pear x 'Anjou',Anjou Pear,3357-20MM-7G,Fruit,80, $44.00 ,25, $43.00 
Pear x 'Bartlett',Bartlett Pear,3358-45MM-WB,Fruit,1, $125.00 ,25, $125.00 
Pear x 'Bartlett',Bartlett Pear,3358-20MM-7G,Fruit,54, $44.00 ,25, $43.00 
Pear x 'Bartlett',Bartlett Pear,3358-20MM-FP,Fruit,3, $44.00 ,25, $43.00 
Pear x 'Bosc',Bosc Pear,3359-20MM-7G,Fruit,2, $44.00 ,25, $43.00 
Pear x 'Clapp's Favorite',Clapp's Favorite Pear,3360-20MM-7G,Fruit,87, $44.00 ,25, $43.00 
Pear x 'Combo',Combo Pear,4468-20MM-7G,Fruit,141, $68.00 ,25, $68.00 
Pear x 'Combo',Combo Pear,4468-ESP-20MM-7G,Fruit,99, $75.00 ,25, $75.00 
Pear x 'Flemish Beauty',Flemish Beauty Pear,2217-60MM-WB,Fruit,3, $145.00 ,25, $145.00 
Pear x 'Flemish Beauty',Flemish Beauty Pear,2217-50MM-WB,Fruit,1, $135.00 ,25, $135.00 
Pear x 'Flemish Beauty',Flemish Beauty Pear,2217-20MM-7G,Fruit,158, $44.00 ,25, $43.00 
Pear x 'Golden Spice',Golden Spice Pear,2222-70MM-WB,Fruit,1, $155.00 ,25, $155.00 
Pear x 'Golden Spice',Golden Spice Pear,2222-60MM-WB,Fruit,1, $145.00 ,25, $145.00 
Pear x 'Golden Spice',Golden Spice Pear,2222-30MM-7G,Fruit,6, $48.00 ,25, $47.00 
Pear x 'Golden Spice',Golden Spice Pear,2222-20MM-7G,Fruit,137, $44.00 ,25, $43.00 
Pear x 'Luscious',Luscious Pear,3364-20MM-7G,Fruit,112, $44.00 ,25, $43.00 
Pear x 'Nijisseiki',"20th Century Pear, Nijisseiki Asian Pear",3361-20MM-7G,Fruit,3, $44.00 ,25, $43.00 
Pear x 'Shinseiki',Shinseiki Asian Pear,3362-20MM-7G,Fruit,0, $44.00 ,25, $43.00 
Pear x 'Summercrisp',Summercrisp Pear,3366-20MM-7G,Fruit,113, $44.00 ,25, $43.00 
Peltandra virginica,"Green Arrow Arum, Tuckahoe Water Arum",1871-PL50,Perennials,438, $2.50 ,25, $2.35 
Pennisetum alopecuroides 'Cassian',Cassian Fountain Grass,2375-1G,Grasses,401, $6.95 ,25, $6.70 
Pennisetum alopecuroides 'Hameln',Dwarf Fountain Grass,2377-1G,Grasses,1135, $6.95 ,25, $6.70 
Pennisetum alopecuroides 'Lemon Squeeze',Lemon Squeeze Fountain Grass,5483-1G,Grasses,75, $8.95 ,25, $8.70 
Pennisetum alopecuroides 'Little Bunny',"Miniature Fountain Grass, Little Bunny Fountain Grass",2378-1G,Grasses,1473, $6.95 ,25, $6.70 
Pennisetum alopecuroides 'Little Bunny',"Miniature Fountain Grass, Little Bunny Fountain Grass",2378-PL50,Grasses,50, $-   ,25, $-   
Pennisetum alopecuroides 'Moudry',Black Fountain Grass,2380-1G,Grasses,409, $6.95 ,25, $6.70 
Pennisetum alopecuroides 'Piglet',Piglet Fountain Grass,2381-1G,Grasses,418, $7.95 ,25, $7.70 
Pennisetum alopecuroides 'Red Head',Red Head Fountain Grass,2382-1G,Grasses,119, $6.95 ,25, $6.70 
Pennisetum alopecuroides JS Jommenik ('Lumen Gold'),Fountain Grass,5358-1G,Grasses,48, $7.95 ,25, $7.70 
Pennisetum orientale 'Karley Rose',Oriental Fountain Grass,2385-1G,Grasses,273, $6.95 ,25, $6.70 
Penstemon barbatus 'Nana Rondo Mix',Beardtongue,628-1G,Perennials,44, $6.25 ,25, $6.00 
Penstemon digitalis,"Foxglove Beardtongue, Smooth White Beardtongue, Talus Slope Penstemon",1872-1LTR,Perennials,284, $5.25 ,25, $5.00 
Penstemon digitalis,"Foxglove Beardtongue, Smooth White Beardtongue, Talus Slope Penstemon",1872-1G,Perennials,81, $6.25 ,25, $6.00 
Penstemon digitalis,"Foxglove Beardtongue, Smooth White Beardtongue, Talus Slope Penstemon",1872-PL50,Perennials,610, $1.95 ,25, $1.95 
Penstemon digitalis 'Dark Towers',Beardtongue,629-1G,Perennials,532, $6.95 ,25, $6.70 
Penstemon digitalis 'Husker Red',Beardtongue,630-1G,Perennials,149, $6.25 ,25, $6.00 
Penstemon digitalis 'Onyx and Pearl',Beardtongue,5503-1G,Perennials,107, $7.50 ,25, $7.25 
Penstemon hirsutus,Hairy Beardtongue,1873-1LTR,Perennials,563, $5.25 ,25, $5.00 
Penstemon hirsutus,Hairy Beardtongue,1873-1G,Perennials,539, $6.25 ,25, $6.00 
Penstemon hirsutus,Hairy Beardtongue,1873-PL50,Perennials,406, $1.95 ,25, $1.95 
Penstemon schmidel 'Red Riding Hood',Beardtongue,4821-1G,Perennials,244, $6.95 ,25, $6.70 
Perovskia atriplicifolia,"Russian Sage, Azure Sage",635-1G,Perennials,1535, $7.50 ,25, $7.25 
Perovskia atriplicifolia 'Bluesette',Bluesette Rusian Sage,7253-1G,Perennials,2, $7.95 ,25, $7.70 
Perovskia atriplicifolia 'Denim 'n Lace',Russian Sage,5137-1G,Perennials,125, $10.25 ,25, $10.00 
Perovskia atriplicifolia Lacey Blue ('Lisslitt'),Lacey Blue Sage,3223-1G,Perennials,30, $7.95 ,25, $7.70 
Perovskia x 'Little Spire',Russian Sage,637-1G,Perennials,846, $7.50 ,25, $7.25 
Persicaria affinis,Fleece Flower,638-1G,Perennials,45, $6.25 ,25, $6.00 
Persicaria amphibia,"Water Knotweed, Longroot Smartweed, Water Smartweed, Willow Grass",4047-PL72,Perennials,196, $2.50 ,25, $2.50 
Persicaria amphibia,"Water Knotweed, Longroot Smartweed, Water Smartweed, Willow Grass",4047-PL50,Perennials,3, $2.65 ,25, $2.65 
Persicaria amplexicaulis 'Golden Arrow',"Golden Fleece Flower, Golden Mountain Fleeceflower",640-1G,Perennials,88, $8.25 ,25, $8.00 
Persicaria bistorta 'Superba',"Fleece Flower, Knotweed",641-1G,Perennials,22, $6.95 ,25, $6.70 
Persicaria microcephala 'Chocolate Dragon',"Fleece Flower, Knotweed",642-1G,Perennials,63, $6.25 ,25, $6.00 
Persicaria polymorpha,"White Dragon, Great White Fleece Flower, Giant Fleece Flower",643-1G,Perennials,149, $6.95 ,25, $6.70 
Phalaris arundinacea 'Picta',"Variegated Ribbon Grass, Gardener's Garters",2400-1G,Grasses,87, $6.95 ,25, $6.70 
Phalaris arundinacea Strawberries & Cream ('Feesey's Form'),"Strawberries and Cream Ribbon Grass, Gardener's Garters",2393-1G,Grasses,82, $6.95 ,25, $6.70 
Phellodendron amurense,Amur Corktree,2088-125CM-5G,Trees,20, $58.00 ,25, $58.00 
Philadelphus coronarius 'Aureus',Golden Mockorange,1482-2G,Shrubs,426, $12.25 ,25, $12.00 
Philadelphus coronarius 'Aureus',Golden Mockorange,1482-3G,Shrubs,238, $13.25 ,25, $13.00 
Philadelphus x 'Innocence',Innocence Mockorange,3954-3G,Shrubs,142, $13.25 ,25, $13.00 
Philadelphus x 'Miniature Snowflake',Miniature Snowflake Mockorange,1486-3G,Shrubs,513, $12.75 ,25, $12.50 
Philadelphus x 'Snowbelle',Snowbelle Mockorange,1496-3G,Shrubs,885, $12.75 ,25, $12.50 
Philadelphus x virginalis,Mockorange,1493-3G,Shrubs,280, $12.75 ,25, $12.50 
Phlebodium  x 'Blue Star',,8003-9PT,Tropicals,146, $3.95 ,25, $3.95 
Phlomis tuberosa 'Amazone',,5812-1G,Perennials,0, $7.95 ,25, $7.70 
Phlox divaricata,"Woodland Phlox, Wild blue Phlox, Wild Sweet William",1874-1G,Perennials,0, $6.25 ,25, $6.00 
Phlox divaricata,"Woodland Phlox, Wild blue Phlox, Wild Sweet William",1874-PL32,Perennials,806, $3.65 ,25, $3.50 
Phlox divaricata 'Blue Moon',Woodland Phlox,4155-1G,Perennials,0, $6.50 ,25, $6.25 
Phlox divaricata 'May Breeze',Woodland Phlox,4101-1G,Perennials,12, $6.50 ,25, $6.25 
Phlox paniculata 'Backlight',Garden Phlox,5504-1G,Perennials,26, $9.95 ,25, $9.70 
Phlox paniculata 'Backlight',Garden Phlox,5504-2G,Perennials,166, $11.95 ,25, $11.70 
Phlox paniculata 'Cover Girl',Tall Garden Phlox,5218-1G,Perennials,69, $8.65 ,25, $8.50 
Phlox paniculata 'David',Garden Phlox,2816-1G,Perennials,301, $6.75 ,25, $6.50 
Phlox paniculata 'Glamour Girl',Tall Garden Phlox,5219-1G,Perennials,238, $8.65 ,25, $8.50 
Phlox paniculata 'Laura',Garden Phlox,2818-1G,Perennials,44, $6.75 ,25, $6.50 
Phlox paniculata 'Opalescence',Garden Phlox,5505-1G,Perennials,11, $9.95 ,25, $9.70 
Phlox paniculata 'Party Girl',Tall Garden Phlox,5334-1G,Perennials,12, $8.65 ,25, $8.50 
Phlox paniculata 'Peppermint Twist',Garden Phlox,2821-1G,Perennials,30, $6.75 ,25, $6.50 
Phlox paniculata 'Purple Eye',Garden Phlox,7966-1G,Perennials,56, $5.95 ,25, $5.70 
Phlox paniculata 'Red Flame',"Red Flame Phlox, Garden Phlox",4822-1G,Perennials,0, $6.75 ,25, $6.50 
Phlox paniculata 'Ultraviolet',Garden Phlox,5506-1G,Perennials,2, $9.95 ,25, $9.70 
Phlox paniculata Coral Flame™ ('Barsixtytwo'),"Coral Flame™ Phlox, Garden Phlox",4964-1G,Perennials,67, $6.75 ,25, $6.50 
Phlox paniculata Pink Flame™ ('Bartwelve'),"Pink Flame™ Phlox, Garden Phlox",4423-1G,Perennials,55, $6.75 ,25, $6.50 
Phlox paniculata Purple Flame™ ('Barfourteen'),"Purple Flame™ Phlox, Garden Phlox",4173-1G,Perennials,452, $6.75 ,25, $6.50 
Phlox paniculata x 'Fashionably Early Crystal',Tall Garden Phlox,5335-1G,Perennials,100, $8.65 ,25, $8.50 
Phlox paniculata x 'Fashionably Early Flamingo',Tall Garden Phlox,5336-1G,Perennials,0, $8.65 ,25, $8.50 
Phlox stolonifera 'Pink Ridge',Pink Ridge Creeping Woodland Phlox,5764-1G,Perennials,106, $6.50 ,25, $6.25 
Phlox stolonifera 'Sherwood Purple',Creeping Woodland Phlox,655-1G,Perennials,0, $6.50 ,25, $6.25 
Phlox subulata 'Emerald Blue',"Moss Phlox, Creeping Phlox, Alpine Phlox",2827-1LTR,Perennials,127, $4.95 ,25, $4.70 
Phlox subulata 'Emerald Blue',"Moss Phlox, Creeping Phlox, Alpine Phlox",2827-1G,Perennials,9, $6.25 ,25, $6.00 
Phlox subulata 'Emerald Pink',"Moss Phlox, Creeping Phlox",2828-1LTR,Perennials,640, $4.95 ,25, $4.70 
Phlox subulata 'Emerald Pink',"Moss Phlox, Creeping Phlox",2828-1G,Perennials,3, $6.25 ,25, $6.00 
Phlox subulata 'Scarlet Flame',Moss Phlox,4050-1G,Perennials,174, $6.25 ,25, $6.00 
Phlox subulata 'Scarlet Flame',Moss Phlox,4050-PL32,Perennials,253, $2.50 ,25, $2.50 
Phlox subulata 'Snowflake',"Snowflake Moss Phlox, Creeping Phlox, Alpine Phlox",4644-1G,Perennials,0, $6.25 ,25, $6.00 
Phlox subulata Candy Stripe ('Tamaongalei'),"Moss Phlox, Creeping Phlox, Alpine Phlox",2826-9PT,Perennials,143, $2.65 ,25, $2.65 
Phlox subulata Candy Stripe ('Tamaongalei'),"Moss Phlox, Creeping Phlox, Alpine Phlox",2826-1G,Perennials,304, $6.25 ,25, $6.00 
Phlox x 'Woodlander Pink',,7932-1G,Perennials,14, $6.25 ,25, $6.00 
Physocarpus opulifolius,Common Ninebark,1499-1G,Shrubs,2630, $7.25 ,25, $7.00 
Physocarpus opulifolius,Common Ninebark,1499-2G,Shrubs,1120, $10.75 ,25, $10.50 
Physocarpus opulifolius,Common Ninebark,1499-3G,Shrubs,1383, $11.75 ,25, $11.50 
Physocarpus opulifolius 'Dart's Gold',Dart's Gold Ninebark,1503-3G,Shrubs,553, $12.25 ,25, $12.00 
Physocarpus opulifolius 'Luteus',Golden Ninebark,1521-3G,Shrubs,206, $12.25 ,25, $12.00 
Physocarpus opulifolius 'Luteus',Golden Ninebark,1521-80CM-7G,Shrubs,32, $43.00 ,25, $43.00 
Physocarpus opulifolius 'Nanus',Dwarf Ninebark,1551-3G,Shrubs,461, $12.25 ,25, $12.00 
Physocarpus opulifolius Amber Jubilee™ ('Jefam'),Amber Jubilee™ Ninebark,4370-2G,Shrubs,412, $19.25 ,25, $19.00 
Physocarpus opulifolius Calico Kitty™ ('AuntieB'),Calico Kitty™ Ninebark,7846-2G,"Shrubs, Bloomin' Easy®",369, $17.95 ,25, $17.70 
Physocarpus opulifolius Cougar Cub™ ('SueCKat'),Cougar Cub™ Ninebark,7848-2G,"Shrubs, Bloomin' Easy®",69, $17.95 ,25, $17.70 
Physocarpus opulifolius Diabolo® ('Monlo'),Diabolo® Ninebark,1513-3G,"Trees, Shrubs",1647, $12.25 ,25, $12.00 
Physocarpus opulifolius Diabolo® ('Monlo'),Diabolo® Ninebark,1513-60CM-7G,"Trees, Shrubs",0, $40.00 ,25, $40.00 
Physocarpus opulifolius Diabolo® ('Monlo'),Diabolo® Ninebark,1513-TF-175CM-15G,"Trees, Shrubs",36, $85.00 ,25, $85.00 
Physocarpus opulifolius Little Devil™ ('Donna May'),Little Devil™ Dwarf Ninebark,3959-2G,Shrubs,449, $17.25 ,25, $17.00 
Physocarpus opulifolius Panther® ('N5'),Panther® Ninebark,5208-2G,"Shrubs, Bloomin' Easy®",364, $16.95 ,25, $16.70 
Physocarpus opulifolius Savannah Sunset™ ('LP1'),Savannah Sunset™ Ninebark,7847-3G,"Shrubs, Bloomin' Easy®",290, $19.25 ,25, $19.00 
Physocarpus opulifolius Summer Wine® ('Seward'),Summer Wine® Ninebark,1563-2G,Shrubs,133, $17.25 ,25, $17.00 
Physocarpus opulifolius Summer Wine® ('Seward'),Summer Wine® Ninebark,1563-3G,Shrubs,330, $17.25 ,25, $17.00 
Physocarpus opulifolius Tiny Wine® ('SMPOTW'),Tiny Wine® Ninebark,4610-2G,Shrubs,346, $17.95 ,25, $17.70 
Physostegia virginiana,"Obedient Plant, False Dragonhead",4080-1LTR,Perennials,63, $5.25 ,25, $5.00 
Physostegia virginiana,"Obedient Plant, False Dragonhead",4080-PL50,Perennials,1508, $2.95 ,25, $2.70 
Physostegia virginiana 'Vivid',"Obedient Plant, False Dragonhead",657-1G,Perennials,1, $6.25 ,25, $6.00 
Physostegia virginiana Crown of Snow ('White Crown'),"False Dragonhead, Obedient Plant",658-1G,Perennials,49, $6.25 ,25, $6.00 
Physostegia virginianum 'Miss Manners',,7921-1G,Perennials,157, $6.95 ,25, $6.70 
Physostegia virginianum 'Miss Manners',,7921-2G,Perennials,231, $8.95 ,25, $8.70 
Picea abies,Norway Spruce,2497-30CM-2G,Evergreens,970, $12.75 ,25, $12.50 
Picea abies,Norway Spruce,2497-40CM-2G,Evergreens,1874, $13.00 ,25, $12.75 
Picea abies,Norway Spruce,2497-60CM-FP,Evergreens,66, $45.00 ,25, $43.00 
Picea abies,Norway Spruce,2497-80CM-7G,Evergreens,298, $52.00 ,25, $50.00 
Picea abies,Norway Spruce,2497-80CM-FP,Evergreens,85, $63.00 ,25, $61.00 
Picea abies,Norway Spruce,2497-100CM-2G,Evergreens,2, $15.75 ,25, $15.50 
Picea abies,Norway Spruce,2497-100CM-7G,Evergreens,215, $56.00 ,25, $54.00 
Picea abies,Norway Spruce,2497-100CM-FP,Evergreens,123, $56.00 ,25, $54.00 
Picea abies,Norway Spruce,2497-125CM-BBC,Evergreens,14, $105.00 ,25, $100.00 
Picea abies,Norway Spruce,2497-125CM-WB,Evergreens,1, $155.00 ,25, $150.00 
Picea abies,Norway Spruce,2497-125CM-FP,Evergreens,196, $60.00 ,25, $58.00 
Picea abies,Norway Spruce,2497-150CM-WB,Evergreens,27, $175.00 ,25, $170.00 
Picea abies,Norway Spruce,2497-175CM-WB,Evergreens,185, $195.00 ,25, $190.00 
Picea abies,Norway Spruce,2497-200CM-WB,Evergreens,118, $215.00 ,25, $210.00 
Picea abies,Norway Spruce,2497-225CM-WB,Evergreens,42, $235.00 ,25, $230.00 
Picea abies,Norway Spruce,2497-250CM-WB,Evergreens,3, $275.00 ,25, $270.00 
Picea abies,Norway Spruce,2497-275CM-WB,Evergreens,2, $355.00 ,25, $355.00 
